shipment_id,order_id,shipment_date,carrier,tracking_number,delivery_date,shipment_status
4853,4853,18/10/2024,DHL,TRK581281,23/10/2024,Delivered
4854,4854,26/01/2024,FedEx,TRK615707,02/02/2024,Shipped
4855,4855,12/04/2024,UPS,TRK504450,20/04/2024,Pending
4856,4856,13/09/2024,DHL,TRK342136,21/09/2024,Shipped
4857,4857,26/10/2024,FedEx,TRK929769,02/11/2024,Shipped
4858,4858,09/08/2024,UPS,TRK943860,11/08/2024,Shipped
4859,4859,28/06/2024,DHL,TRK701259,05/07/2024,Pending
4860,4860,28/10/2024,FedEx,TRK731214,30/10/2024,Delivered
4861,4861,29/02/2024,UPS,TRK860795,02/03/2024,Pending
4862,4862,23/02/2024,DHL,TRK762840,25/02/2024,Pending
4863,4863,14/09/2024,FedEx,TRK463367,21/09/2024,Pending
4864,4864,29/02/2024,UPS,TRK004664,06/03/2024,Delivered
4865,4865,04/09/2024,DHL,TRK691320,08/09/2024,Shipped
4866,4866,10/12/2023,FedEx,TRK880262,15/12/2023,Shipped
4867,4867,06/02/2024,UPS,TRK728066,11/02/2024,Shipped
4868,4868,05/03/2024,DHL,TRK777584,13/03/2024,Delivered
4869,4869,05/08/2024,FedEx,TRK698331,09/08/2024,Delivered
4870,4870,23/11/2023,UPS,TRK957780,27/11/2023,Delivered
4871,4871,16/04/2024,DHL,TRK366806,23/04/2024,Delivered
4872,4872,28/12/2023,FedEx,TRK313321,02/01/2024,Shipped
4873,4873,17/10/2024,UPS,TRK236107,25/10/2024,Delivered
4874,4874,29/06/2024,DHL,TRK340158,01/07/2024,Pending
4875,4875,06/04/2024,FedEx,TRK226549,11/04/2024,Delivered
4876,4876,25/08/2024,UPS,TRK589946,31/08/2024,Shipped
4877,4877,08/07/2024,DHL,TRK268347,15/07/2024,Delivered
4878,4878,05/10/2024,FedEx,TRK207313,11/10/2024,Shipped
4879,4879,13/03/2024,UPS,TRK210612,17/03/2024,Delivered
4880,4880,22/03/2024,DHL,TRK887289,26/03/2024,Pending
4881,4881,04/01/2024,FedEx,TRK784345,11/01/2024,Shipped
4882,4882,22/09/2024,UPS,TRK018465,24/09/2024,Pending
4883,4883,07/02/2024,DHL,TRK682930,12/02/2024,Delivered
4884,4884,22/06/2024,FedEx,TRK156622,29/06/2024,Shipped
4885,4885,13/12/2023,UPS,TRK348796,20/12/2023,Pending
4886,4886,22/03/2024,DHL,TRK248719,28/03/2024,Delivered
4887,4887,29/11/2023,FedEx,TRK360360,03/12/2023,Delivered
4888,4888,15/12/2023,UPS,TRK670736,22/12/2023,Delivered
4889,4889,29/02/2024,DHL,TRK659949,06/03/2024,Shipped
4890,4890,14/05/2024,FedEx,TRK027525,18/05/2024,Delivered
4891,4891,14/05/2024,UPS,TRK915033,16/05/2024,Shipped
4892,4892,11/08/2024,DHL,TRK424756,17/08/2024,Delivered
4893,4893,16/10/2024,FedEx,TRK851031,23/10/2024,Delivered
4894,4894,28/06/2024,UPS,TRK985787,05/07/2024,Shipped
4895,4895,27/02/2024,DHL,TRK963095,04/03/2024,Shipped
4896,4896,04/10/2024,FedEx,TRK973079,08/10/2024,Delivered
4897,4897,16/11/2023,UPS,TRK543320,17/11/2023,Shipped
4898,4898,15/02/2024,DHL,TRK505994,21/02/2024,Pending
4899,4899,22/07/2024,FedEx,TRK520451,24/07/2024,Shipped
4900,4900,11/08/2024,UPS,TRK479800,14/08/2024,Delivered
4901,4901,03/03/2024,DHL,TRK622855,07/03/2024,Delivered
4902,4902,21/03/2024,FedEx,TRK330251,27/03/2024,Delivered
4903,4903,15/10/2024,UPS,TRK123588,18/10/2024,Shipped
4904,4904,09/03/2024,DHL,TRK466661,15/03/2024,Pending
4905,4905,13/02/2024,FedEx,TRK783539,18/02/2024,Shipped
4906,4906,14/10/2024,UPS,TRK400768,17/10/2024,Delivered
4907,4907,17/06/2024,DHL,TRK390967,25/06/2024,Pending
4908,4908,12/07/2024,FedEx,TRK549568,13/07/2024,Cancelled
4909,4909,05/06/2024,UPS,TRK864081,07/06/2024,Delivered
4910,4910,31/03/2024,DHL,TRK715918,02/04/2024,Delivered
4911,4911,05/09/2024,FedEx,TRK244344,10/09/2024,Delivered
4912,4912,04/12/2023,UPS,TRK413754,06/12/2023,Shipped
4913,4913,12/08/2024,DHL,TRK853271,15/08/2024,Shipped
4914,4914,09/12/2023,FedEx,TRK124777,13/12/2023,Shipped
4915,4915,13/05/2024,UPS,TRK732011,19/05/2024,Delivered
4916,4916,08/02/2024,DHL,TRK132937,14/02/2024,Pending
4917,4917,18/04/2024,FedEx,TRK535406,22/04/2024,Shipped
4918,4918,20/11/2023,UPS,TRK914952,26/11/2023,Pending
4919,4919,02/01/2024,DHL,TRK509542,08/01/2024,Pending
4920,4920,14/06/2024,FedEx,TRK550298,19/06/2024,Pending
4921,4921,11/10/2024,UPS,TRK360223,19/10/2024,Delivered
4922,4922,27/05/2024,DHL,TRK924943,02/06/2024,Delivered
4923,4923,09/04/2024,FedEx,TRK157285,12/04/2024,Pending
4924,4924,07/03/2024,UPS,TRK693397,13/03/2024,Shipped
4925,4925,19/09/2024,DHL,TRK661470,22/09/2024,Delivered
4926,4926,26/04/2024,FedEx,TRK276903,30/04/2024,Delivered
4927,4927,10/12/2023,UPS,TRK361321,11/12/2023,Pending
4928,4928,01/04/2024,DHL,TRK711978,02/04/2024,Shipped
4929,4929,19/04/2024,FedEx,TRK057713,23/04/2024,Shipped
4930,4930,18/07/2024,UPS,TRK170104,22/07/2024,Shipped
4931,4931,25/02/2024,DHL,TRK838672,01/03/2024,Delivered
4932,4932,13/02/2024,FedEx,TRK885065,15/02/2024,Shipped
4933,4933,25/07/2024,UPS,TRK834931,01/08/2024,Delivered
4934,4934,02/12/2023,DHL,TRK452145,05/12/2023,Shipped
4935,4935,14/08/2024,FedEx,TRK756672,21/08/2024,Delivered
4936,4936,27/04/2024,UPS,TRK950709,03/05/2024,Shipped
4937,4937,17/03/2024,DHL,TRK744569,21/03/2024,Shipped
4938,4938,28/07/2024,FedEx,TRK282775,03/08/2024,Shipped
4939,4939,20/11/2023,UPS,TRK229337,24/11/2023,Cancelled
4940,4940,19/04/2024,DHL,TRK923655,27/04/2024,Shipped
4941,4941,06/05/2024,FedEx,TRK099417,10/05/2024,Shipped
4942,4942,06/06/2024,UPS,TRK147065,08/06/2024,Pending
4943,4943,25/07/2024,DHL,TRK437976,31/07/2024,Delivered
4944,4944,24/12/2023,FedEx,TRK861971,28/12/2023,Pending
4945,4945,16/12/2023,UPS,TRK100778,21/12/2023,Pending
4946,4946,22/12/2023,DHL,TRK524661,25/12/2023,Shipped
4947,4947,22/11/2023,FedEx,TRK371152,23/11/2023,Delivered
4948,4948,27/11/2023,UPS,TRK101566,29/11/2023,Delivered
4949,4949,12/02/2024,DHL,TRK196269,14/02/2024,Shipped
4950,4950,14/03/2024,FedEx,TRK495303,19/03/2024,Delivered
4951,4951,25/03/2024,UPS,TRK060519,30/03/2024,Delivered
4952,4952,03/07/2024,DHL,TRK413917,11/07/2024,Pending
4953,4953,06/03/2024,FedEx,TRK531827,10/03/2024,Delivered
4954,4954,14/05/2024,UPS,TRK088402,16/05/2024,Delivered
4955,4955,22/10/2024,DHL,TRK524504,30/10/2024,Shipped
4956,4956,26/07/2024,FedEx,TRK340842,31/07/2024,Pending
4957,4957,12/07/2024,UPS,TRK883377,14/07/2024,Shipped
4958,4958,28/09/2024,DHL,TRK180981,02/10/2024,Pending
4959,4959,04/07/2024,FedEx,TRK296485,08/07/2024,Pending
4960,4960,21/07/2024,UPS,TRK383789,22/07/2024,Delivered
4961,4961,02/01/2024,DHL,TRK981439,03/01/2024,Delivered
4962,4962,19/08/2024,FedEx,TRK998101,24/08/2024,Pending
4963,4963,24/07/2024,UPS,TRK675649,25/07/2024,Shipped
4964,4964,21/05/2024,DHL,TRK792855,22/05/2024,Delivered
4965,4965,10/11/2023,FedEx,TRK312147,11/11/2023,Pending
4966,4966,23/05/2024,UPS,TRK610685,27/05/2024,Pending
4967,4967,16/04/2024,DHL,TRK213561,20/04/2024,Shipped
4968,4968,17/02/2024,FedEx,TRK759390,24/02/2024,Shipped
4969,4969,12/03/2024,UPS,TRK456718,19/03/2024,Delivered
4970,4970,27/04/2024,DHL,TRK094768,30/04/2024,Shipped
4971,4971,15/02/2024,FedEx,TRK303372,21/02/2024,Delivered
4972,4972,23/01/2024,UPS,TRK654068,27/01/2024,Shipped
4973,4973,22/11/2023,DHL,TRK141932,26/11/2023,Delivered
4974,4974,29/07/2024,FedEx,TRK296513,05/08/2024,Shipped
4975,4975,11/07/2024,UPS,TRK717462,16/07/2024,Pending
4976,4976,15/04/2024,DHL,TRK406665,17/04/2024,Cancelled
4977,4977,28/11/2023,FedEx,TRK428162,30/11/2023,Cancelled
4978,4978,03/09/2024,UPS,TRK572169,11/09/2024,Delivered
4979,4979,29/05/2024,DHL,TRK422418,06/06/2024,Shipped
4980,4980,18/11/2023,FedEx,TRK032246,19/11/2023,Delivered
4981,4981,15/02/2024,UPS,TRK030609,22/02/2024,Shipped
4982,4982,19/06/2024,DHL,TRK620240,27/06/2024,Delivered
4983,4983,08/03/2024,FedEx,TRK349354,15/03/2024,Shipped
4984,4984,08/11/2023,UPS,TRK581395,14/11/2023,Shipped
4985,4985,24/01/2024,DHL,TRK685179,27/01/2024,Pending
4986,4986,29/01/2024,FedEx,TRK670121,02/02/2024,Shipped
4987,4987,26/02/2024,UPS,TRK588204,04/03/2024,Shipped
4988,4988,30/05/2024,DHL,TRK824934,06/06/2024,Delivered
4989,4989,08/05/2024,FedEx,TRK552433,13/05/2024,Delivered
4990,4990,18/04/2024,UPS,TRK617134,20/04/2024,Delivered
4991,4991,19/10/2024,DHL,TRK522485,23/10/2024,Cancelled
4992,4992,31/05/2024,FedEx,TRK653668,07/06/2024,Delivered
4993,4993,04/01/2024,UPS,TRK253781,08/01/2024,Shipped
4994,4994,21/07/2024,DHL,TRK839422,22/07/2024,Delivered
4995,4995,01/09/2024,FedEx,TRK476328,08/09/2024,Delivered
4996,4996,16/02/2024,UPS,TRK713206,18/02/2024,Pending
4997,4997,24/03/2024,DHL,TRK170555,31/03/2024,Shipped
4998,4998,09/10/2024,FedEx,TRK546271,10/10/2024,Shipped
4999,4999,28/11/2023,UPS,TRK941631,05/12/2023,Pending
5000,5000,10/03/2024,DHL,TRK364182,11/03/2024,Shipped
5001,5001,11/04/2024,FedEx,TRK128899,17/04/2024,Pending
5002,5002,22/06/2024,UPS,TRK715598,28/06/2024,Delivered
5003,5003,25/01/2024,DHL,TRK708324,31/01/2024,Cancelled
5004,5004,28/09/2024,FedEx,TRK837712,05/10/2024,Delivered
5005,5005,04/12/2023,UPS,TRK250766,11/12/2023,Delivered
5006,5006,11/08/2024,DHL,TRK754630,16/08/2024,Shipped
5007,5007,05/11/2024,FedEx,TRK149347,08/11/2024,Delivered
5008,5008,16/12/2023,UPS,TRK276647,19/12/2023,Shipped
5009,5009,10/05/2024,DHL,TRK894854,15/05/2024,Shipped
5010,5010,27/04/2024,FedEx,TRK955105,30/04/2024,Delivered
5011,5011,21/08/2024,UPS,TRK292196,23/08/2024,Shipped
5012,5012,11/10/2024,DHL,TRK430192,15/10/2024,Pending
5013,5013,26/07/2024,FedEx,TRK608482,29/07/2024,Delivered
5014,5014,24/07/2024,UPS,TRK179520,31/07/2024,Cancelled
5015,5015,11/02/2024,DHL,TRK819542,17/02/2024,Pending
5016,5016,18/02/2024,FedEx,TRK850422,22/02/2024,Cancelled
5017,5017,31/07/2024,UPS,TRK063099,02/08/2024,Pending
5018,5018,02/02/2024,DHL,TRK754715,07/02/2024,Pending
5019,5019,26/10/2024,FedEx,TRK721173,28/10/2024,Shipped
5020,5020,26/08/2024,UPS,TRK100210,28/08/2024,Shipped
5021,5021,12/01/2024,DHL,TRK725024,15/01/2024,Cancelled
5022,5022,14/12/2023,FedEx,TRK126753,15/12/2023,Delivered
5023,5023,10/01/2024,UPS,TRK775837,17/01/2024,Shipped
5024,5024,26/09/2024,DHL,TRK190444,30/09/2024,Cancelled
5025,5025,01/07/2024,FedEx,TRK672453,06/07/2024,Shipped
5026,5026,25/12/2023,UPS,TRK597819,28/12/2023,Delivered
5027,5027,04/09/2024,DHL,TRK274041,10/09/2024,Delivered
5028,5028,28/10/2024,FedEx,TRK776264,01/11/2024,Shipped
5029,5029,24/11/2023,UPS,TRK782709,25/11/2023,Delivered
5030,5030,02/10/2024,DHL,TRK087575,08/10/2024,Shipped
5031,5031,04/03/2024,FedEx,TRK780849,10/03/2024,Pending
5032,5032,04/09/2024,UPS,TRK717909,06/09/2024,Shipped
5033,5033,02/08/2024,DHL,TRK787161,04/08/2024,Pending
5034,5034,25/11/2023,FedEx,TRK529662,01/12/2023,Shipped
5035,5035,02/05/2024,UPS,TRK847491,06/05/2024,Delivered
5036,5036,02/07/2024,DHL,TRK751136,07/07/2024,Shipped
5037,5037,02/06/2024,FedEx,TRK892006,05/06/2024,Shipped
5038,5038,11/09/2024,UPS,TRK911305,18/09/2024,Delivered
5039,5039,27/07/2024,DHL,TRK297763,28/07/2024,Shipped
5040,5040,08/06/2024,FedEx,TRK866371,13/06/2024,Delivered
5041,5041,26/12/2023,UPS,TRK848579,01/01/2024,Shipped
5042,5042,05/01/2024,DHL,TRK812880,10/01/2024,Pending
5043,5043,27/11/2023,FedEx,TRK836374,02/12/2023,Delivered
5044,5044,20/04/2024,UPS,TRK028454,22/04/2024,Delivered
5045,5045,20/09/2024,DHL,TRK066581,26/09/2024,Delivered
5046,5046,05/01/2024,FedEx,TRK592059,07/01/2024,Shipped
5047,5047,11/02/2024,UPS,TRK757196,17/02/2024,Delivered
5048,5048,19/04/2024,DHL,TRK459219,24/04/2024,Shipped
5049,5049,21/09/2024,FedEx,TRK659005,24/09/2024,Shipped
5050,5050,26/03/2024,UPS,TRK961690,30/03/2024,Delivered
5051,5051,05/11/2024,DHL,TRK691024,09/11/2024,Shipped
5052,5052,28/08/2024,FedEx,TRK077168,29/08/2024,Pending
5053,5053,27/02/2024,UPS,TRK079189,29/02/2024,Delivered
5054,5054,04/11/2024,DHL,TRK560963,10/11/2024,Delivered
5055,5055,11/11/2023,FedEx,TRK068224,14/11/2023,Delivered
5056,5056,19/12/2023,UPS,TRK424158,21/12/2023,Delivered
5057,5057,14/01/2024,DHL,TRK778840,22/01/2024,Pending
5058,5058,29/11/2023,FedEx,TRK456171,03/12/2023,Delivered
5059,5059,15/09/2024,UPS,TRK669093,21/09/2024,Delivered
5060,5060,19/10/2024,DHL,TRK726902,23/10/2024,Pending
5061,5061,20/03/2024,FedEx,TRK919954,22/03/2024,Delivered
5062,5062,17/03/2024,UPS,TRK862627,24/03/2024,Pending
5063,5063,21/03/2024,DHL,TRK012900,25/03/2024,Delivered
5064,5064,31/01/2024,FedEx,TRK455957,04/02/2024,Cancelled
5065,5065,03/01/2024,UPS,TRK426530,06/01/2024,Delivered
5066,5066,25/09/2024,DHL,TRK229010,30/09/2024,Shipped
5067,5067,25/12/2023,FedEx,TRK445417,30/12/2023,Delivered
5068,5068,06/10/2024,UPS,TRK716281,08/10/2024,Shipped
5069,5069,17/08/2024,DHL,TRK136331,24/08/2024,Delivered
5070,5070,04/10/2024,FedEx,TRK659449,05/10/2024,Delivered
5071,5071,05/08/2024,UPS,TRK748398,12/08/2024,Delivered
5072,5072,29/12/2023,DHL,TRK439573,01/01/2024,Shipped
5073,5073,08/07/2024,FedEx,TRK250023,13/07/2024,Delivered
5074,5074,26/05/2024,UPS,TRK018460,27/05/2024,Shipped
5075,5075,11/03/2024,DHL,TRK876079,18/03/2024,Shipped
5076,5076,15/08/2024,FedEx,TRK471408,18/08/2024,Shipped
5077,5077,08/09/2024,UPS,TRK192454,15/09/2024,Delivered
5078,5078,17/04/2024,DHL,TRK975731,21/04/2024,Shipped
5079,5079,01/12/2023,FedEx,TRK459297,03/12/2023,Delivered
5080,5080,25/02/2024,UPS,TRK484281,02/03/2024,Pending
5081,5081,03/02/2024,DHL,TRK695076,10/02/2024,Pending
5082,5082,07/01/2024,FedEx,TRK382529,14/01/2024,Delivered
5083,5083,17/08/2024,UPS,TRK491648,24/08/2024,Delivered
5084,5084,31/12/2023,DHL,TRK501564,04/01/2024,Shipped
5085,5085,06/10/2024,FedEx,TRK187933,07/10/2024,Pending
5086,5086,28/05/2024,UPS,TRK321009,03/06/2024,Cancelled
5087,5087,14/08/2024,DHL,TRK664947,18/08/2024,Delivered
5088,5088,13/09/2024,FedEx,TRK699469,17/09/2024,Shipped
5089,5089,26/11/2023,UPS,TRK553364,04/12/2023,Pending
5090,5090,28/05/2024,DHL,TRK161426,30/05/2024,Shipped
5091,5091,04/09/2024,FedEx,TRK054285,07/09/2024,Pending
5092,5092,01/01/2024,UPS,TRK168137,05/01/2024,Delivered
5093,5093,11/04/2024,DHL,TRK465421,18/04/2024,Delivered
5094,5094,13/01/2024,FedEx,TRK701797,17/01/2024,Pending
5095,5095,26/02/2024,UPS,TRK544127,02/03/2024,Shipped
5096,5096,03/06/2024,DHL,TRK546896,11/06/2024,Delivered
5097,5097,20/09/2024,FedEx,TRK588075,22/09/2024,Pending
5098,5098,30/04/2024,UPS,TRK656110,03/05/2024,Shipped
5099,5099,08/03/2024,DHL,TRK676515,12/03/2024,Shipped
5100,5100,31/03/2024,FedEx,TRK624635,04/04/2024,Shipped
5101,5101,21/11/2023,UPS,TRK175687,25/11/2023,Delivered
5102,5102,14/07/2024,DHL,TRK594022,22/07/2024,Shipped
5103,5103,24/07/2024,FedEx,TRK547543,31/07/2024,Shipped
5104,5104,23/01/2024,UPS,TRK512092,30/01/2024,Delivered
5105,5105,28/10/2024,DHL,TRK585798,01/11/2024,Delivered
5106,5106,17/06/2024,FedEx,TRK642779,22/06/2024,Shipped
5107,5107,10/01/2024,UPS,TRK326171,13/01/2024,Delivered
5108,5108,16/08/2024,DHL,TRK666086,17/08/2024,Pending
5109,5109,21/07/2024,FedEx,TRK945381,25/07/2024,Delivered
5110,5110,14/03/2024,UPS,TRK945966,17/03/2024,Pending
5111,5111,26/08/2024,DHL,TRK384406,30/08/2024,Shipped
5112,5112,09/01/2024,FedEx,TRK703982,12/01/2024,Pending
5113,5113,03/04/2024,UPS,TRK094213,07/04/2024,Shipped
5114,5114,15/11/2023,DHL,TRK127716,20/11/2023,Delivered
5115,5115,02/08/2024,FedEx,TRK319022,10/08/2024,Shipped
5116,5116,23/04/2024,UPS,TRK850463,24/04/2024,Cancelled
5117,5117,20/01/2024,DHL,TRK602971,22/01/2024,Pending
5118,5118,06/06/2024,FedEx,TRK124847,07/06/2024,Pending
5119,5119,16/04/2024,UPS,TRK407624,22/04/2024,Delivered
5120,5120,18/12/2023,DHL,TRK950291,23/12/2023,Delivered
5121,5121,10/07/2024,FedEx,TRK095811,13/07/2024,Cancelled
5122,5122,28/11/2023,UPS,TRK938421,02/12/2023,Shipped
5123,5123,25/02/2024,DHL,TRK503611,02/03/2024,Delivered
5124,5124,13/07/2024,FedEx,TRK040263,19/07/2024,Cancelled
5125,5125,31/08/2024,UPS,TRK928193,05/09/2024,Pending
5126,5126,28/03/2024,DHL,TRK175240,31/03/2024,Shipped
5127,5127,16/06/2024,FedEx,TRK075278,23/06/2024,Delivered
5128,5128,29/02/2024,UPS,TRK690559,05/03/2024,Pending
5129,5129,14/07/2024,DHL,TRK068001,19/07/2024,Pending
5130,5130,25/01/2024,FedEx,TRK708863,01/02/2024,Delivered
5131,5131,29/06/2024,UPS,TRK305087,03/07/2024,Shipped
5132,5132,08/07/2024,DHL,TRK126881,14/07/2024,Delivered
5133,5133,28/02/2024,FedEx,TRK049598,04/03/2024,Delivered
5134,5134,21/12/2023,UPS,TRK391567,23/12/2023,Shipped
5135,5135,21/11/2023,DHL,TRK186163,23/11/2023,Shipped
5136,5136,01/12/2023,FedEx,TRK526197,06/12/2023,Pending
5137,5137,08/05/2024,UPS,TRK720296,15/05/2024,Delivered
5138,5138,30/03/2024,DHL,TRK946943,31/03/2024,Pending
5139,5139,14/10/2024,FedEx,TRK602902,16/10/2024,Shipped
5140,5140,05/08/2024,UPS,TRK940758,12/08/2024,Shipped
5141,5141,06/03/2024,DHL,TRK898269,12/03/2024,Pending
5142,5142,22/07/2024,FedEx,TRK316428,30/07/2024,Delivered
5143,5143,30/11/2023,UPS,TRK451126,05/12/2023,Delivered
5144,5144,20/02/2024,DHL,TRK612232,24/02/2024,Delivered
5145,5145,27/10/2024,FedEx,TRK976531,02/11/2024,Delivered
5146,5146,13/02/2024,UPS,TRK131780,15/02/2024,Delivered
5147,5147,01/07/2024,DHL,TRK651720,07/07/2024,Delivered
5148,5148,19/06/2024,FedEx,TRK117163,26/06/2024,Shipped
5149,5149,02/11/2024,UPS,TRK874289,04/11/2024,Shipped
5150,5150,20/12/2023,DHL,TRK315289,24/12/2023,Pending
5151,5151,21/05/2024,FedEx,TRK886552,23/05/2024,Delivered
5152,5152,12/10/2024,UPS,TRK336023,16/10/2024,Delivered
5153,5153,28/08/2024,DHL,TRK726270,02/09/2024,Pending
5154,5154,25/01/2024,FedEx,TRK247031,28/01/2024,Cancelled
5155,5155,14/04/2024,UPS,TRK230488,20/04/2024,Pending
5156,5156,04/04/2024,DHL,TRK359467,06/04/2024,Pending
5157,5157,31/08/2024,FedEx,TRK971796,07/09/2024,Pending
5158,5158,27/01/2024,UPS,TRK265601,02/02/2024,Pending
5159,5159,23/08/2024,DHL,TRK907479,25/08/2024,Pending
5160,5160,09/02/2024,FedEx,TRK767933,16/02/2024,Shipped
5161,5161,06/01/2024,UPS,TRK281812,12/01/2024,Pending
5162,5162,24/11/2023,DHL,TRK847236,28/11/2023,Shipped
5163,5163,23/11/2023,FedEx,TRK748249,30/11/2023,Pending
5164,5164,22/02/2024,UPS,TRK546951,24/02/2024,Shipped
5165,5165,08/08/2024,DHL,TRK883482,10/08/2024,Shipped
5166,5166,14/06/2024,FedEx,TRK555718,15/06/2024,Delivered
5167,5167,18/03/2024,UPS,TRK353714,23/03/2024,Shipped
5168,5168,17/06/2024,DHL,TRK849088,24/06/2024,Pending
5169,5169,13/06/2024,FedEx,TRK700473,16/06/2024,Shipped
5170,5170,21/06/2024,UPS,TRK723543,27/06/2024,Delivered
5171,5171,23/11/2023,DHL,TRK561983,28/11/2023,Pending
5172,5172,12/03/2024,FedEx,TRK958541,15/03/2024,Pending
5173,5173,17/04/2024,UPS,TRK067285,23/04/2024,Pending
5174,5174,10/02/2024,DHL,TRK773404,12/02/2024,Pending
5175,5175,12/11/2023,FedEx,TRK347068,14/11/2023,Pending
5176,5176,31/08/2024,UPS,TRK260782,03/09/2024,Shipped
5177,5177,30/01/2024,DHL,TRK082390,06/02/2024,Cancelled
5178,5178,19/08/2024,FedEx,TRK805416,22/08/2024,Pending
5179,5179,29/05/2024,UPS,TRK481602,31/05/2024,Pending
5180,5180,04/04/2024,DHL,TRK790647,09/04/2024,Shipped
5181,5181,03/11/2024,FedEx,TRK706113,06/11/2024,Shipped
5182,5182,19/01/2024,UPS,TRK885280,21/01/2024,Shipped
5183,5183,07/02/2024,DHL,TRK856715,10/02/2024,Pending
5184,5184,10/02/2024,FedEx,TRK738892,17/02/2024,Delivered
5185,5185,06/02/2024,UPS,TRK984400,10/02/2024,Shipped
5186,5186,29/05/2024,DHL,TRK512961,05/06/2024,Shipped
5187,5187,08/01/2024,FedEx,TRK201540,15/01/2024,Delivered
5188,5188,05/03/2024,UPS,TRK246573,09/03/2024,Delivered
5189,5189,29/05/2024,DHL,TRK035295,03/06/2024,Delivered
5190,5190,10/01/2024,FedEx,TRK628421,17/01/2024,Pending
5191,5191,17/07/2024,UPS,TRK210450,23/07/2024,Shipped
5192,5192,18/03/2024,DHL,TRK229838,24/03/2024,Delivered
5193,5193,25/07/2024,FedEx,TRK119083,30/07/2024,Shipped
5194,5194,03/02/2024,UPS,TRK848453,06/02/2024,Delivered
5195,5195,30/12/2023,DHL,TRK527317,31/12/2023,Delivered
5196,5196,10/06/2024,FedEx,TRK503979,15/06/2024,Pending
5197,5197,13/11/2023,UPS,TRK937130,17/11/2023,Pending
5198,5198,04/05/2024,DHL,TRK784708,10/05/2024,Delivered
5199,5199,15/10/2024,FedEx,TRK877840,18/10/2024,Shipped
5200,5200,23/09/2024,UPS,TRK847346,24/09/2024,Shipped
5201,5201,09/05/2024,DHL,TRK993003,14/05/2024,Delivered
5202,5202,01/06/2024,FedEx,TRK345876,06/06/2024,Delivered
5203,5203,23/08/2024,UPS,TRK174388,25/08/2024,Delivered
5204,5204,14/05/2024,DHL,TRK543009,17/05/2024,Shipped
5205,5205,03/06/2024,FedEx,TRK990871,05/06/2024,Shipped
5206,5206,25/03/2024,UPS,TRK747550,30/03/2024,Shipped
5207,5207,18/02/2024,DHL,TRK280914,24/02/2024,Shipped
5208,5208,01/06/2024,FedEx,TRK241270,08/06/2024,Delivered
5209,5209,09/01/2024,UPS,TRK745636,13/01/2024,Delivered
5210,5210,07/03/2024,DHL,TRK790206,10/03/2024,Shipped
5211,5211,23/07/2024,FedEx,TRK427475,31/07/2024,Pending
5212,5212,14/09/2024,UPS,TRK352544,16/09/2024,Shipped
5213,5213,16/11/2023,DHL,TRK539669,18/11/2023,Delivered
5214,5214,15/08/2024,FedEx,TRK890948,17/08/2024,Pending
5215,5215,19/08/2024,UPS,TRK120950,22/08/2024,Shipped
5216,5216,30/08/2024,DHL,TRK655375,02/09/2024,Shipped
5217,5217,13/03/2024,FedEx,TRK929612,18/03/2024,Delivered
5218,5218,04/08/2024,UPS,TRK899397,07/08/2024,Delivered
5219,5219,26/03/2024,DHL,TRK954399,29/03/2024,Shipped
5220,5220,18/02/2024,FedEx,TRK285935,24/02/2024,Shipped
5221,5221,02/12/2023,UPS,TRK660735,10/12/2023,Cancelled
5222,5222,19/09/2024,DHL,TRK221659,20/09/2024,Pending
5223,5223,10/01/2024,FedEx,TRK255869,15/01/2024,Pending
5224,5224,01/03/2024,UPS,TRK192024,03/03/2024,Delivered
5225,5225,16/05/2024,DHL,TRK853288,18/05/2024,Shipped
5226,5226,15/04/2024,FedEx,TRK442851,22/04/2024,Delivered
5227,5227,22/02/2024,UPS,TRK010446,29/02/2024,Delivered
5228,5228,14/07/2024,DHL,TRK811296,19/07/2024,Delivered
5229,5229,05/06/2024,FedEx,TRK219904,11/06/2024,Delivered
5230,5230,11/07/2024,UPS,TRK330602,13/07/2024,Pending
5231,5231,09/04/2024,DHL,TRK830537,12/04/2024,Cancelled
5232,5232,09/07/2024,FedEx,TRK178366,13/07/2024,Delivered
5233,5233,09/11/2023,UPS,TRK773827,10/11/2023,Pending
5234,5234,09/07/2024,DHL,TRK784208,14/07/2024,Delivered
5235,5235,09/06/2024,FedEx,TRK422675,16/06/2024,Pending
5236,5236,23/05/2024,UPS,TRK529865,24/05/2024,Delivered
5237,5237,08/02/2024,DHL,TRK961529,10/02/2024,Delivered
5238,5238,16/07/2024,FedEx,TRK509059,18/07/2024,Delivered
5239,5239,07/03/2024,UPS,TRK606904,12/03/2024,Delivered
5240,5240,08/02/2024,DHL,TRK150880,11/02/2024,Pending
5241,5241,27/11/2023,FedEx,TRK520005,03/12/2023,Shipped
5242,5242,13/02/2024,UPS,TRK478948,18/02/2024,Delivered
5243,5243,10/02/2024,DHL,TRK782351,11/02/2024,Pending
5244,5244,18/11/2023,FedEx,TRK991441,20/11/2023,Shipped
5245,5245,17/02/2024,UPS,TRK965390,21/02/2024,Pending
5246,5246,14/12/2023,DHL,TRK824651,17/12/2023,Cancelled
5247,5247,20/07/2024,FedEx,TRK672569,25/07/2024,Shipped
5248,5248,05/11/2024,UPS,TRK690518,13/11/2024,Shipped
5249,5249,29/10/2024,DHL,TRK276205,05/11/2024,Shipped
